MiNg_100_CAISO,MiNg_150_CAISO,MiNg_100_ERCOT,MiNg_150_ERCOT,MiNg_100_MISO-W,MiNg_150_MISO-W,MiNg_100_NYISO,MiNg_150_NYISO,MiNg_100_PJM-W,MiNg_150_PJM-W,BaseCaseTax,HighWindTax,HighSolarTax,WinterNYTax
87.5,1.81,36.93,0.21,76.24,90.18,77.64,1.39,79.82,105.21,66.93,46.91,66.93,64.45
87.49,1.81,36.94,0.21,76.23,90.16,81.37,1.39,80.47,105.29,70.53,68.83,70.53,66.93
87.5,1.81,36.94,0.21,76.23,90.11,82.65,1.39,82.35,106.36,1098,84.69,1098,66.93
87.5,1.81,36.91,0.21,77.2,90.52,69.6,1,76.95,100.76,1800,1098,1210.96,66.93
87.51,1.81,30.05,0.21,73.87,67.74,0,0,21.42,14.12,1800,1800,1800,72.95
84.87,1.8,0,0,52.45,0,0,0,6.96,0,1800,1800,1098,76.37
66.61,0,0,0,52.44,0,0,0,7.47,0,70.53,1800,66.93,63.52
0,0,0,0,52.41,0,0,0,7.68,10.76,66.93,1800,48.71,50.2
0,0,0,0,50.25,0,0,0,7.99,13.91,63.52,1098,45.1,57.87
0,0,0,0,48.92,0,0,0,8.63,15.16,57.87,71.45,43.68,66.93
0,0,0,0,48.68,0,0,0,9.08,14.27,45.1,70.07,43.68,66.93
0,0,0,0,43.56,0,0,0,8.68,15.79,45.1,66.93,37.34,66.93
0,0,0,0,43.26,0,59.88,0,9.01,15.74,43.68,66.93,37.34,199.92
0,0,0,0,43.04,0,59.88,0,9.17,16.09,37.34,45.1,37.34,66.93
0,0,0,0,43.53,0,80.68,93.29,51.79,16.63,37.34,43.68,23.45,66.93
0,0,0,0,54.43,70.33,103.81,98.79,72.94,92.46,37.34,37.34,0,50.2
64.97,0,28.9,0,64.4,80.69,142.95,182.01,105.36,132.59,9.19,18.39,0,50.2
79.77,1.47,70.67,0.26,97.38,94.09,123.59,129.98,124.94,125.63,9.19,0,0,57.87
87.45,98.3,37.35,0.26,68.64,83.1,84.13,95.87,76.4,96.91,17.39,0,37.34,66.93
137.35,151.48,30.37,0.26,65.99,82.42,74.98,94.28,75.15,95.76,37.34,0,37.34,77.45
141.38,152.57,30.35,0.25,70.28,80.6,74.98,94.27,75.1,95.7,37.34,21.96,37.34,78.92
101.67,132.44,36.93,0.21,69.89,78.98,80.5,104.6,79.21,103.93,37.34,37.34,37.34,66.67
85.8,106.94,36.92,0.21,69.91,79.11,73.49,99.2,79.03,103.93,43.68,37.34,43.68,64.25
85.5,106.96,31.39,0.21,67.34,81.67,71.76,94,79.02,103.93,45.1,45.1,45.1,63.52
85.5,106.95,36.9,0.21,65.54,86.49,71.56,82.28,79.14,103.86,63.52,50.7,66.93,66.67
85.51,106.96,36.91,0.21,60.21,75.64,71.56,92.21,79.12,103.96,70.53,66.93,70.53,70.44
85.51,106.97,36.92,0.21,60.66,74.22,73.94,96.84,80.31,104.78,84.69,70.53,84.69,63.52
85.51,106.97,36.9,0.21,69.48,81.21,71.56,81.39,74.43,89.09,860.18,71.45,577.3,63.52
85.52,106.98,36.91,0.22,66.51,75.47,55.75,0,36.8,14.41,1098,84.69,1098,63.52
85.52,106.98,0,0,60.32,73,65.75,0,31.42,12.52,70.53,396,66.93,45.1
51.83,1.3,0,0,51.63,66.28,51.85,0,29.38,11.74,66.93,1098,48.71,43.86
0,0,0,0,51.09,63.65,0,0,21.85,10.86,60.1,1098,45.1,43.86
0,0,0,0,43.45,53.12,0,0,22.55,11.49,45.1,84.69,43.68,45.1
0,0,0,0.02,46.91,52.89,0,0,21.68,11.72,45.1,84.69,43.68,45.1
0,0,0,0.02,42.07,52.45,0,0,8.99,11.05,45.1,70.53,43.68,45.1
0,0,0,0.02,42.11,54.73,51.86,0,31.74,11.94,43.68,66.93,37.34,45.1
0,0,0,0.02,42.64,52.81,71.59,1.39,32.83,13.44,43.68,66.93,37.34,45.1
0,0,0,0.02,42.27,55.5,81.75,95.23,38.82,13.41,37.34,45.1,37.34,45.1
0,0,0,0.02,42.38,52.4,96.26,117.04,44.62,36.26,37.34,43.68,16.62,43.86
0,0,0,0.02,43.34,52.16,96.26,123.29,76.58,101.68,0,37.34,0,43.68
0,0,79.21,88.61,60.23,60.12,100.93,178.67,81.6,105.78,0,37.34,0,43.68
72.47,1.36,79.29,102.53,57.65,61.95,96.25,121.78,81.76,105.74,0,18.39,0,43.68
85.78,106.93,79.25,102.52,64.83,65.62,96.24,121.77,80.91,105.26,37.34,0,37.34,45.1
148.61,111.22,79.25,102.51,63.63,61.51,96.06,120.9,80.57,105.2,17.11,0,37.34,45.1
100.23,113.88,79.24,100.77,65.51,59.27,85.34,115.99,80.51,104.92,37.34,0,37.34,45.1
143.4,105.12,70.6,95.24,70.9,79.81,79.83,110.76,79.73,103.99,37.34,9.45,37.34,45.1
82.7,99.6,70.6,95.24,71.79,80.48,79.83,104.23,78.89,103.65,37.34,37.34,42.26,45.1
81.54,98.1,70.24,95.24,72.17,86.95,79.92,105.56,79.57,103.36,43.68,42.26,45.1,45.1
81.54,98.1,69.41,95.24,73.57,87.3,80.77,105.8,79.7,103.49,45.1,45.1,45.1,45.1
81.54,98.1,70.59,95.24,73.61,89.67,84.76,110.23,80.23,104.06,57.87,45.1,66.93,45.1
81.55,98.11,70.59,95.24,74.54,90.84,85.02,114.09,80.4,104.38,66.93,45.1,66.93,45.1
81.54,98.1,70.59,95.29,75.19,93.47,86.64,122.19,80.47,104.71,66.93,46.91,66.93,45.1
81.55,98.11,71.19,98.65,74.24,92.54,77.24,93.58,66.7,87.16,199.92,46.91,199.92,45.1
80.23,98.04,68.71,41.87,66.31,76.36,77.26,93.46,57.03,83.34,61.58,57.87,49.79,43.86
0,0,57.87,30.86,65.12,77.18,72.24,93.47,55.65,83.3,45.1,131.2,45.1,43.68
0,0,57.85,30.45,64.74,79.1,77.27,95.27,44.36,59.29,45.1,65.6,45.1,9.19
0,0,66.84,38.69,65.54,79.1,77.27,93.75,56.63,83.11,45.1,110.71,43.68,43.68
0,0,57.88,39.31,66.31,78.36,77.57,94.18,56.1,83.45,45.1,57.87,43.68,43.68
0,0,57.65,29.23,68.27,85.47,79.94,97.04,56.47,83.3,43.68,48.71,43.68,43.68
0,0,57.62,29.88,69.85,85.79,78.68,96.29,56.48,83.19,43.68,45.1,37.34,43.86
0,0,57.71,34.26,68.13,79.44,73.24,94.26,56.75,84.47,43.68,45.1,37.34,45.1
0,0,57.68,43.38,68.54,81.38,80.14,97.44,61.34,90.08,37.34,45.1,37.34,43.86
0,0,57.71,33.51,66.87,76.62,81.83,108.01,71.48,95.8,37.34,42.26,18.39,43.68
0,0,57.84,30.96,69.67,82.99,92.52,115.26,79.44,104.23,0,37.34,0,28.02
0,0,70.88,97.67,75.24,93.37,159.43,192.63,115.01,137.18,0,37.34,0,43.68
1.59,0,155.64,168.27,83.98,93.58,113.33,140.47,87.43,108.43,0,0,3.15,43.68
79.8,1.66,70.86,97.62,75.77,93.37,94.73,117.84,81.8,106.39,37.01,0,37.34,44.39
149.61,1.72,70.82,97.59,75.46,93.1,92.09,116.48,81.62,106.17,9.19,0,37.34,45.1
101.41,1.7,70.77,95.85,75.36,92.92,92.07,116.47,81.48,106.16,37.34,0,37.34,45.1
92.17,1.74,68.07,93.79,82.14,90.49,89.15,120.96,87.47,114.38,37.34,0,37.34,45.1
84.02,1.74,68.02,93.79,73.51,65.52,88.23,120.74,87.47,114.4,37.34,37.34,37.34,45.1
82.82,1.74,68.02,88.81,68.59,4.22,87.06,114.85,87.47,114.15,42.26,37.34,45.1,45.1
82.81,1.74,68.02,88.8,73.28,4.58,86.57,114.85,87.47,114.35,45.1,45.1,45.1,45.1
82.81,1.74,68.03,93.79,70.49,2.61,86.74,114.85,87.39,114.34,46.91,45.1,49.79,45.1
82.81,1.74,68.03,93.79,68.99,2.53,86.8,115.93,87.68,114.59,63.52,45.1,66.93,45.1
82.81,1.74,68.13,93.87,68.88,2.6,84.96,112.14,86.24,112.15,63.52,45.1,66.93,45.1
82.81,1.74,70.32,95.74,58.95,0,78.97,96.97,33.58,12.26,201.73,60.14,199.92,45.1
82.81,1.74,65.53,37.76,57.42,0,85.34,96.97,29.4,14.08,49.79,66.89,45.1,45.1
0,0,53.94,31.84,54.39,0,89.14,114.13,29.74,11.74,45.1,66.93,45.1,45.1
0,0,53.89,33.79,53.84,0,77.87,93.88,30.46,11.68,45.1,91.28,43.68,43.68
0,0,53.98,30.78,54.79,0,75.57,91.76,29.69,10.62,45.1,75.04,43.68,45.1
0,0,53.97,28.98,53.65,0,75.57,91.77,29.85,11.72,45.1,167.47,43.68,45.1
0,0,53.88,29.38,53.52,0,75.56,91.76,28.94,9.98,43.68,66.93,43.68,45.1
0,0,53.87,30.37,53.56,0,75.57,91.74,28.15,10.1,43.68,66.93,37.34,45.1
0,0,53.9,29.34,54.71,0,77.87,91.75,28.55,10.08,37.34,60.1,37.34,48.92
0,0,53.9,30.49,57.04,0,77.87,91.77,28.99,0,37.34,45.1,37.34,50.83
0,0,53.88,29.25,54.81,1.47,77.87,91.76,49.9,21.23,37.34,43.68,15.2,45.1
0,0,54.03,29.24,70.82,57.01,89.14,110.37,77.85,99.56,0,37.34,0,45.1
0,0,71.15,93.35,72.72,62.86,90.57,110.55,84.13,107.33,0,37.34,0,45.1
1.6,1.36,186.3,199.66,74.83,61.54,89.14,110.55,84.66,106.78,0,0,0,45.1
82.77,1.74,72.79,94.73,71.5,63.09,89.14,110.55,83.24,106.18,22.03,0,37.34,45.1
91.63,1.83,70.99,93.34,71.09,55.58,89.13,110.55,83.18,106.16,37.34,0,37.34,45.43
88.85,1.83,67.2,88.16,71.49,56.4,89.13,110.54,83.16,106.14,37.34,37.34,37.34,60.14
105.55,109.22,65.66,87.02,75.25,82.24,91.75,115.04,90.27,113.6,37.34,0,37.34,45.1
88.76,107.67,65.65,87.02,75.1,81.75,91.74,115.04,90.26,113.59,37.34,37.34,45.1,45.1
88.75,107.67,65.65,87.02,74.92,81.48,91.74,115.03,90.27,113.6,45.1,48.11,45.1,46.91
85.36,107.68,65.64,87.01,71.07,70.53,91.74,115.03,90.27,113.61,49.98,43.68,49.79,45.1
85.37,107.69,65.64,87.01,69.46,70.45,91.74,115.04,90.27,113.61,66.93,45.1,66.93,45.1
85.37,107.68,65.64,87.01,69.8,76.74,91.74,114.72,90.33,113.68,71.45,66.93,84.69,45.1
85.37,107.69,65.63,87,71.26,79.57,72.51,92.33,77.14,99.67,84.69,66.93,576.87,45.1
85.36,107.68,69.36,91.96,63.76,71.5,52.5,0,36.12,9.5,1098,66.93,1098,46.91
84.97,107.68,56.56,65.99,61.92,66.44,51.95,0,33.18,8.15,66.93,70.53,66.93,45.1
59.74,1.48,56.4,30.79,62.83,64.99,51.95,0,33.84,8.72,66.93,1098,45.1,45.1
0,0,56.38,31.78,64.14,69.41,51.96,0,33.9,9.05,49.98,1098,45.1,45.1
0,0,56.38,30.53,65.37,74.15,51.95,0,34.44,9.23,46.91,396,43.68,45.1
0,0,56.71,57.6,67.29,77.25,51.95,0,36.17,10.16,46.91,71.45,43.68,45.1
0,0,57.9,56.75,66.37,78.85,51.95,0,35.04,9.4,45.1,91.53,43.68,45.1
0,0,57.3,58.89,70.86,89.03,51.95,0,35.22,10.45,45.1,70.53,43.68,46.91
0,0,56.65,60.84,69.7,80.85,51.96,0,34.85,11.05,43.68,66.93,37.34,60.14
0,0,56.53,59.13,66.56,83.59,51.96,0,43.61,13.12,37.34,57.87,37.34,55.45
0,0,56.57,58.19,67.67,75.65,71.92,1.39,59.78,12.45,37.34,45.1,8.86,45.1
0,0,56.51,62.37,69.08,84.07,86.1,106.72,77.43,103.47,0,37.34,0,45.1
48.53,0,69.14,95.24,75.31,94.75,104.08,119.37,85.25,109.41,0,37.34,0,45.1
71.26,1.59,167.95,180.17,83.38,96.53,156.44,180.15,91.48,108.87,0,21.96,0,45.1
85.31,106.41,69.06,94.15,75.91,93.96,90.94,116.29,84.34,107.98,18.39,0,37.34,57.74
90.09,106.42,68.94,93.95,72.9,90.41,90.78,116.24,84,107.41,37.34,0,37.34,60.15
150.26,107.92,68.94,93.95,71.22,88.82,90.77,116.24,83.64,107.18,37.34,0,37.34,46.91
105.99,109.72,64.54,89.41,67.56,78.8,92.73,125.1,86.72,115.03,37.34,18.39,37.34,45.1
89.29,109.74,64.54,89.41,68.54,81.28,89.01,125.1,86.62,114.83,37.34,37.34,43.68,45.1
89.29,109.75,64.54,89.41,62.51,70.54,88.37,125.09,86.43,114.88,45.1,43.68,45.1,45.1
89.3,109.76,64.53,89.15,57.65,64.33,88.37,125.09,86.25,114.79,50.54,45.1,57.87,45.1
89.3,109.76,64.53,89.4,63.48,66.6,88.37,125.09,86.67,115.28,66.93,66.93,66.93,49.32
89.3,109.77,64.53,89.4,58.7,68.56,88.37,119.2,87.09,115.7,71.44,66.93,71.45,49.32
89.31,109.78,64.53,89.4,81.33,98.4,71.08,87.32,84.56,113.11,75.51,66.93,84.69,46.91
89.31,109.78,68.11,94.6,89.08,98.04,69.98,73.42,69.2,86.52,396,66.93,396,55.94
89.31,109.78,54.71,35.9,89.73,111.77,69.98,73.42,52.65,67.15,66.93,70.53,66.93,45.1
68.9,85.07,54.64,34.96,83.83,98.96,69.98,73.41,63.7,63.7,66.93,84.69,45.1,45.1
51.67,1.04,54.63,31.48,79.95,103.07,69.97,73.42,56.74,60.47,50.54,84.69,45.1,45.1
10.58,0,54.63,31.52,81.41,105.99,69.97,73.42,58.69,84.66,46.91,493,43.68,45.1
46.19,0,54.63,29.47,85.53,107.28,69.98,73.42,63.63,84.34,46.91,84.69,43.68,53.19
51.72,1.04,54.63,29.55,92.49,107.72,69.98,73.43,68.36,86.89,45.1,71.45,43.68,62.55
51.72,1.04,54.66,31.99,86.74,108.13,69.99,73.41,70.99,90.31,45.1,70.53,43.02,62.55
54.41,1.04,54.61,29.98,87.44,110.05,69.98,73.42,69.65,88.3,43.68,66.93,37.34,72.22
62.94,1.5,54.58,29.01,87.81,107.66,70,73.42,69.35,88.73,37.34,48.71,37.34,63.52
62.94,1.5,54.64,34.66,88.48,101.57,71.51,86.5,74.77,91.42,37.34,45.1,9.53,62.55
71.32,82.04,54.61,34.36,86.52,102.45,87.26,98.47,85.32,107.61,0,42.26,0,46.91
71.45,86.73,67.47,93.38,92.58,116.69,158.51,181.53,90.69,112.83,0,37.34,0,46.91
86.91,100.81,184.7,203.63,119.68,120.33,111.66,114.59,105.51,112.95,0,37.34,0,46.91
89.38,109,68.57,93.11,95.66,123.41,90.57,101.61,87.1,109.98,18.39,0,37.34,117.98
108.53,134.5,67.29,92.66,92.8,118.3,87.25,98.45,85.93,109,37.34,0,37.34,120.28
154.87,181.76,62.92,86.03,92.57,116.64,82.43,96.94,85.48,108.77,37.34,0,37.34,62.55
87.61,106.46,62.89,86.42,81.29,99.98,71.05,86.25,77.83,100.22,37.34,3.01,37.34,46.91
87.54,100.86,62.88,86.42,78.8,99.78,71.01,86.25,77.84,99.79,37.34,37.34,43.68,46.91
87.42,100.85,62.88,86.42,78.82,99.78,71.01,86.25,77.47,99.65,45.1,37.34,45.1,45.1
87.06,100.87,62.88,86.41,78.47,99.77,71.01,86.25,77.43,99.61,52.77,45.1,61.58,46.91
86.97,100.88,62.88,86.41,78.54,99.77,71.01,86.25,77.42,99.71,66.93,45.1,66.93,46.91
86.98,100.89,62.88,86.42,78.59,99.76,71.01,86.24,77.68,99.96,70.53,48.71,84.69,46.91
86.99,100.9,62.88,86.42,78.84,99.53,60.33,73.18,77.36,100.05,70.53,57.87,84.69,46.91
86.99,100.9,61.87,86.2,75.07,94,60.27,73.16,70.43,93.2,396,64.95,1098,46.91
87,100.91,54.75,37.91,76.18,94.42,60.28,73.18,63.83,80.8,70.53,1800,66.93,53.76
74.75,3.93,54.78,0,74.05,89.21,60.28,73.17,49.08,79.72,66.93,71.44,45.1,45.1
63.31,1.53,54.74,30.96,73.81,88.15,60.28,73.18,63.57,80.45,52.77,66.93,45.1,45.1
62.92,1.47,54.7,29.99,75.16,90.12,60.27,73.19,63.54,80.64,46.91,71.45,43.68,45.1
63.15,1.49,54.91,48.46,73.84,80.1,60.28,73.18,63.62,82.49,46.91,100.69,43.68,47.28
63.43,1.36,54.93,35.33,75.49,80.15,60.27,73.17,63.79,82.54,45.1,84.69,43.68,63.04
64.07,1.5,54.91,34.09,74.11,83.1,60.27,73.16,63.32,81.86,45.1,70.53,43.68,63.04
64.51,1.53,54.9,35.75,73.5,79.5,60.28,73.18,60.23,76.83,43.68,66.93,37.34,63.04
68.18,1.52,54.91,49.47,67.93,77.95,64.56,78.79,60.11,76.55,37.34,48.71,37.34,94.94
68.19,1.53,54.91,35.6,68.02,63.75,92.73,118.63,68.82,88.64,37.34,45.1,8.51,47.28
70.03,1.59,69.36,50.25,74.04,81.56,94.64,118.65,80.07,103.82,0,37.34,0,46.91
71.21,1.59,70.2,94.55,81.48,80.26,94.64,118.68,83.93,109.38,0,37.34,0,47.28
84.49,80.61,186.42,204.49,81.84,89.5,94.64,118.65,87.41,113.21,0,18.39,0,47.28
90.32,100.8,71.08,94.49,75.67,86.1,94.64,118.65,83.61,108.21,18.39,0,37.34,63.04
108.41,125.46,69.83,94.48,65.77,81.74,92.81,115.72,82.54,108.12,36.35,0,37.34,95.83
155.47,177.42,69.83,93.03,69.52,77.93,82.35,112.15,82.06,107.28,37.34,0,37.34,63.04
105.11,120.73,68.8,94.73,64.95,60.82,83.95,113.19,88.26,112.93,36.59,18.39,37.34,46.01
91.56,113.31,65.26,89.65,71.68,50.83,83.95,112.15,88.24,112.9,36.59,36.59,42.84,44.23
87.27,111.38,65.18,89.64,56.23,52.15,83.54,112.82,88.32,113.19,44.23,41.44,44.23,47.28
87.28,111.39,64.98,89.64,57.54,2.01,85.86,120.37,88.41,114.07,56.74,44.23,65.62,47.28
87.28,111.4,65.17,89.64,64.3,54.61,86.71,121.77,88.58,114.32,65.62,65.62,69.14,63.04
87.29,111.41,65.18,89.64,52.32,2.16,86.71,121.77,89,114.76,83.01,65.62,485.97,63.04
87.3,111.42,65.17,89.64,71.92,58.76,86.72,121.78,88.84,114.68,1098,66.91,1098,63.04
87.3,111.42,62.26,89.64,71.23,59.2,75.95,121.79,68.14,88.32,1800,83,1800,63.04
87.3,111.42,53.39,0,72.21,74.68,78.96,121.8,65.17,68.75,70.04,1098,69.14,63.04
67.51,1.59,53.27,0,70.45,72.09,73.58,103.46,47.88,31.01,65.62,1098,47.8,44.23
53.13,0.91,53.12,32.71,71.52,71.63,73.59,103.42,49.85,58.12,60.31,1800,44.23,46.01
46.18,0.91,53.38,29.33,72.7,75.68,73.51,103.36,49.12,66.54,56.74,1800,42.84,47.28
50.18,0.91,53.56,34.61,73.16,80.61,73.59,103.43,53.66,66.08,46.01,1098,42.84,62.25
53.5,0.91,53.51,34.75,73.68,86.44,73.6,103.47,54.62,67.79,44.23,396,42.84,63.04
53.47,0.91,53.51,33.8,75.31,80.7,73.6,103.48,55.88,70.78,44.23,69.14,37.82,63.04
53.5,0.91,53.36,35.95,89.19,100,73.5,103.37,57.7,69.22,42.83,65.62,36.59,149.22
53.5,0.91,53.51,33.53,77.92,98.6,73.69,103.36,57.45,86.49,36.59,47.79,36.59,63.04
53.51,0.91,53.51,37.06,77.42,97.86,76.35,104.81,67.8,85.69,36.59,44.23,10.05,62.25
53.49,0.92,53.41,46.9,88.85,110.23,91.41,124.39,86.57,109.38,0,36.59,0,47.28
63.42,0.99,66.65,84.8,95.59,117.17,147.15,126.26,93.78,113.89,0,36.59,0,47.28
74.58,81.58,166.65,195.04,95.04,111.64,103.08,131.56,115.13,113.83,0,18.39,0,56.74
91.27,107.13,66.81,93.42,96.86,117.28,91.39,126.25,91.16,113.22,18.39,0,36.59,63.04
153.08,136.61,63.14,88.34,95.45,115.37,91.39,126.25,89.67,112.79,25.58,0,36.59,143.19
107.96,124.93,63.05,88.33,95.05,115.02,91.38,126.24,89.01,112.68,36.59,0,36.59,63.04
105.37,114.14,30.57,88.07,89.59,108.65,91.21,126.54,90.32,116.67,36.59,17.94,36.59,56.74
91.5,107.93,30.56,87.54,89.39,108.12,91.21,125.59,89.92,115.66,42.56,36.59,42.84,56.74
88,106.37,30.47,87.54,88.54,106.8,91.21,125.59,89.91,115.2,44.23,42.83,44.23,63.04
88,106.37,30.42,87.54,87.96,107.99,91.21,125.59,89.91,115.83,58.89,44.23,65.62,63.04
88.01,106.39,30.47,87.54,87.83,108.19,91.2,126.53,90.79,116.13,65.62,56.74,69.14,63.04
88.02,106.4,30.56,87.54,89.62,109.17,95.85,126.53,91.57,116.99,83,65.62,928.76,63.04
88.02,106.4,30.54,87.54,89.64,110.14,73.49,103.37,85.47,109.34,1098,65.62,1098,63.04
88.02,106.4,27.35,87.85,89.64,109.99,71.24,94.23,72.31,89.82,1098,65.62,1800,63.04
88.02,106.4,0,0,88.99,96.6,71,94.25,49.5,71.5,70.04,69.14,69.14,47.28
66.94,0,0,0,78.55,97.77,70.71,93.36,23.53,11.76,65.62,149.79,48.79,44.23
0,0,0,0,78.85,98.01,71.3,94.25,49.9,63.33,64.68,83.16,44.23,44.23
0,0,0,30.81,84.88,102.38,71.31,94.26,59.14,73.35,48.81,148.63,42.84,44.23
0,0,0,30.42,83.61,100.2,71.32,94.28,71.39,90.47,47.79,65.62,42.84,47.28
0,0,0,30.02,82.47,100.8,71.32,94.28,74.97,91.51,44.23,65.62,42.83,47.28
0,0,0,29.23,84.72,102.05,71.33,94.27,78.39,92.95,42.84,65.62,36.59,63.04
0,0,0,29.68,83.1,97.49,71.33,94.28,88.06,93.26,42.84,56.74,36.59,63.04
0,0,0,28.89,80.68,95.47,71.43,95.82,75.68,91.02,36.6,42.84,36.59,63.04
0,0,0,32.84,83.21,102.39,76.08,102.26,77.79,95.81,36.59,42.83,18.39,47.28
0,0,0,30.1,89.42,100.53,88.39,115.98,89.31,108.73,21.23,36.59,0,46.01
66.99,0,30.42,93.58,90.81,109.61,157.51,196.69,109.06,126.71,0,36.59,0,44.23
85.44,94.07,71.24,165.59,91.61,110.1,101.28,121.34,113.58,114.91,0,0,0,44.23
90.73,106.31,37.24,93.14,89.27,108.54,89.22,117.57,89.36,111.02,18.39,0,36.59,63.04
157.82,132.47,30.4,93.14,84.96,103.46,86.66,115.96,88.49,110.73,9.19,0,36.59,63.04
108.59,177.99,30.38,88.14,83.42,100.31,86.1,114.73,87.94,110.56,36.59,0,36.59,63.04
104.95,111.05,36.99,85.98,74.39,68.18,83.47,113.71,87.25,108.82,36.59,0,36.59,47.28
95.66,107.59,36.98,85.98,73.82,59.57,82.6,110.92,87.09,108.47,36.59,36.59,41.44,47.28
95.28,107.6,36.97,85.98,70.7,53.78,71.73,107.84,87.19,108.35,44.23,42.83,44.23,47.28
95.29,107.61,31.48,85.98,72.77,61.3,71.73,106.01,87.17,108.22,46.01,42.84,47.79,63.04
95.3,107.62,36.96,85.98,77.39,63.5,83.51,114.2,87.44,109.28,65.62,45.62,65.62,126.09
95.3,107.62,36.98,85.98,77.38,67.47,84.51,114.86,88.61,109.84,69.14,56.37,69.14,63.04
95.3,107.63,36.94,85.98,81.26,74.84,84.53,124.78,87.18,108.82,69.14,57.12,69.14,63.04
95.31,107.63,36.88,86.44,79.61,74,71.74,95.21,74.56,93.82,203.03,57.12,203.03,63.04
95.32,107.64,0,0,75.48,66.38,71.58,95.19,57.74,70.91,65.62,171.58,65.62,47.28
75.97,0,0,0,69.75,63.54,71.73,95.2,56.47,70.21,48.81,62.25,44.23,42.83
0,0,0,0,72.28,62.25,71.74,95.2,54.98,71.17,44.23,57.12,42.84,42.83
0,0,0,0,64.11,50.9,71.74,95.19,55.11,70.86,44.23,57.12,42.84,42.84
0,0,0,0,63.74,50.07,71.75,95.21,61.31,73.59,44.23,57.12,42.83,44.23
0,0,0,0,66.9,56.54,71.74,95.21,62.6,74.91,42.84,57.12,36.59,44.23
0,0,0,0,63.27,50.18,71.74,95.22,61.55,75.61,42.83,44.23,36.59,47.28
0,0,0,0,70.87,60.16,71.74,95.2,73.57,75.41,42.84,44.23,36.59,63.04
0,0,0,0,71.95,60.88,71.74,95.22,74.97,91.75,36.59,44.23,36.59,47.28
0,0,0,0,71.2,61.75,85.55,113.93,78.11,91.57,36.59,41.44,11.47,44.23
68.45,0,0,0,71.94,68.14,93.36,116.54,83.06,106.55,0,36.59,0,44.23
76.7,0,30.43,0.27,77.47,63.93,158.86,191.99,87.75,107.24,0,18.39,0,44.23
89.61,102.59,70.65,95.98,78.76,69.95,107.65,137.61,84.02,106.63,0,0,8.83,44.23
95.62,107.55,37.84,0.35,77.81,72.33,93.49,116.67,83.11,105.67,36.59,0,36.59,47.28
103.16,117.9,30.42,0.35,77.73,70.63,92.74,116.53,82.74,105.63,13.63,0,36.59,56.74
102.93,112.01,30.39,0.33,72.46,66.96,87.18,115.98,81.98,104.45,36.59,0,36.59,63.04
97.72,113.02,37.15,0.26,60.14,54.5,85.79,114.19,80.84,102.85,36.59,18.39,36.59,63.04
95.15,113.03,37.14,0.26,52.89,53.93,85.36,114.22,80.8,101.64,36.59,36.59,41.44,58.49
95.16,113.04,37.13,0.26,63.94,69.16,84.04,112.37,81.07,103.66,42.84,42.83,44.23,63.04
95.16,113.05,37.12,0.26,58.16,3.47,84.04,112.37,80.91,103.62,44.23,44.23,44.23,63.04
95.17,113.05,37.12,0.26,56.46,3.32,83.66,111.96,81.6,104.11,48.86,44.23,62.25,63.04
95.17,113.06,37.12,0.26,59.6,2.91,83.52,112.17,81.24,103.85,65.62,64.55,65.62,63.04
95.17,113.06,37.07,0.26,55.31,3.24,71.57,94.51,78.03,101.11,65.62,65.62,65.62,63.04
95.18,113.07,30.23,0.26,57.35,3.99,63.3,76.42,70.38,89.6,198.19,65.62,198.19,141.73
95.17,113.06,0,0,48.52,3.6,60.71,72.89,62.38,60.33,65.62,65.62,60.31,63.04
79.07,85.94,0,0,40.62,8.77,60.86,73.13,60.14,59.5,47.79,65.62,44.23,47.28
50.16,1.34,0,0,34.07,8.85,61.35,73.55,48.9,58.44,44.23,199.05,42.84,44.52
51.4,0.6,0,0,38.75,8.93,61.51,73.68,44.04,52.26,44.23,65.62,38.61,46.01
45.18,1.28,0,0,34.86,7.16,61.46,73.63,59.01,59.79,44.23,65.62,36.59,47.28
49.37,1.3,0,0,5.8,6.88,61.41,73.66,50.38,60.76,42.84,65.62,36.59,62.25
50.55,1.34,0,0,6.15,7.34,61.43,73.65,57.03,60.54,42.84,65.62,36.59,63.04
50.54,1.34,0,0,5.77,2.37,61.39,73.63,57.42,59.65,36.59,65.62,36.59,70.44
59.96,1.44,0,0,6.25,2.61,61.41,73.6,57.57,61.26,36.59,46.01,36.59,63.04
59.91,1.36,0,0,6.41,2.49,64.24,77.06,63.46,73.92,36.59,42.84,0,47.28
83.22,86.01,0,0,44.6,8.93,74.63,93.95,75.09,92.63,0,36.59,0,44.23
79.07,85.93,77.57,87.49,60.56,9.16,106.78,181.14,96.22,112.78,0,36.59,0,44.23
90.61,107.64,78.91,102.98,71.48,9.95,84.11,95.99,77.12,94.84,36.59,36.59,36.59,62.25
95.2,113.1,78.73,102.82,70.98,11.34,75.78,94.22,74.99,92.69,36.59,36.59,36.59,167.92
95.21,113.1,78.73,102.82,70.89,4.17,72.87,91.19,74.99,92.75,36.59,0,36.59,95.89
96.58,113.09,74.51,97.27,70.76,4.13,71.54,91.06,74.91,92.61,36.59,0,36.59,65.62
93.6,108.88,66.07,93.79,70.6,4.15,71.17,101.25,75.78,101.54,36.59,18.39,36.59,63.04
93.59,108.87,66.07,93.79,70.58,4,70.82,99.77,75.77,99.71,36.59,36.59,42.84,62.25
